id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
774,10141,3127,11,108,5,1,2025-04-01T12:46:00,2025-04-01
775,10142,2461,18,400,1,1,2025-04-01T22:49:00,2025-04-01
776,10142,2461,9,24,2,0,2025-04-01T22:49:00,2025-04-01
777,10142,2461,16,683,3,1,2025-04-01T22:49:00,2025-04-01
778,10142,2461,15,912,4,0,2025-04-01T22:49:00,2025-04-01
779,10142,2461,14,827,5,1,2025-04-01T22:49:00,2025-04-01
780,10142,2461,6,103,6,1,2025-04-01T22:49:00,2025-04-01
781,10142,2461,28,249,7,0,2025-04-01T22:49:00,2025-04-01
782,10143,5983,18,171,1,1,2025-04-01T17:49:00,2025-04-01
783,10143,5983,18,314,2,0,2025-04-01T17:49:00,2025-04-01
784,10143,5983,9,347,3,1,2025-04-01T17:49:00,2025-04-01
785,10143,5983,14,494,4,1,2025-04-01T17:49:00,2025-04-01
786,10144,8596,28,503,1,1,2025-04-01T10:54:00,2025-04-01
787,10144,8596,7,154,2,0,2025-04-01T10:54:00,2025-04-01
788,10144,8596,5,608,3,1,2025-04-01T10:54:00,2025-04-01
789,10144,8596,17,336,4,0,2025-04-01T10:54:00,2025-04-01
790,10144,8596,20,226,5,1,2025-04-01T10:54:00,2025-04-01
791,10144,8596,1,118,6,1,2025-04-01T10:54:00,2025-04-01
792,10145,7485,29,133,1,0,2025-04-01T06:53:00,2025-04-01
793,10146,2084,18,238,1,0,2025-04-01T00:06:00,2025-04-01
794,10146,2084,21,842,2,1,2025-04-01T00:06:00,2025-04-01
795,10146,2084,8,492,3,0,2025-04-01T00:06:00,2025-04-01
796,10146,2084,12,453,4,1,2025-04-01T00:06:00,2025-04-01
797,10146,2084,30,793,5,0,2025-04-01T00:06:00,2025-04-01
798,10146,2084,29,954,6,0,2025-04-01T00:06:00,2025-04-01
799,10146,2084,12,898,7,0,2025-04-01T00:06:00,2025-04-01
800,10146,2084,17,294,8,0,2025-04-01T00:06:00,2025-04-01
801,10146,2084,7,26,9,0,2025-04-01T00:06:00,2025-04-01
802,10147,8561,18,686,1,1,2025-04-01T17:37:00,2025-04-01
803,10147,8561,5,304,2,1,2025-04-01T17:37:00,2025-04-01
804,10147,8561,28,702,3,0,2025-04-01T17:37:00,2025-04-01
805,10147,8561,6,465,4,1,2025-04-01T17:37:00,2025-04-01
806,10147,8561,22,640,5,0,2025-04-01T17:37:00,2025-04-01
807,10147,8561,17,770,6,0,2025-04-01T17:37:00,2025-04-01
808,10148,9551,20,10,1,1,2025-04-01T23:07:00,2025-04-01
809,10148,9551,5,419,2,1,2025-04-01T23:07:00,2025-04-01
810,10148,9551,3,49,3,1,2025-04-01T23:07:00,2025-04-01
811,10148,9551,11,319,4,1,2025-04-01T23:07:00,2025-04-01
812,10148,9551,5,554,5,0,2025-04-01T23:07:00,2025-04-01
813,10149,8048,13,498,1,0,2025-04-01T20:14:00,2025-04-01
814,10149,8048,27,914,2,0,2025-04-01T20:14:00,2025-04-01
815,10149,8048,22,636,3,1,2025-04-01T20:14:00,2025-04-01
816,10149,8048,27,701,4,1,2025-04-01T20:14:00,2025-04-01
817,10150,8603,15,539,1,1,2025-04-01T19:44:00,2025-04-01
818,10150,8603,6,513,2,1,2025-04-01T19:44:00,2025-04-01
819,10150,8603,19,644,3,1,2025-04-01T19:44:00,2025-04-01
820,10150,8603,3,859,4,0,2025-04-01T19:44:00,2025-04-01
821,10151,7571,23,7,1,0,2025-04-01T19:23:00,2025-04-01
822,10151,7571,9,412,2,0,2025-04-01T19:23:00,2025-04-01
823,10151,7571,22,208,3,0,2025-04-01T19:23:00,2025-04-01
824,10151,7571,3,67,4,1,2025-04-01T19:23:00,2025-04-01
825,10151,7571,10,1000,5,0,2025-04-01T19:23:00,2025-04-01
826,10151,7571,30,735,6,0,2025-04-01T19:23:00,2025-04-01
827,10151,7571,3,712,7,1,2025-04-01T19:23:00,2025-04-01
828,10151,7571,9,973,8,0,2025-04-01T19:23:00,2025-04-01
829,10152,9873,15,249,1,1,2025-04-01T03:01:00,2025-04-01
830,10152,9873,7,456,2,0,2025-04-01T03:01:00,2025-04-01
831,10152,9873,3,792,3,1,2025-04-01T03:01:00,2025-04-01
832,10152,9873,6,394,4,0,2025-04-01T03:01:00,2025-04-01
833,10152,9873,22,54,5,0,2025-04-01T03:01:00,2025-04-01
834,10152,9873,20,810,6,0,2025-04-01T03:01:00,2025-04-01
835,10153,6730,24,290,1,1,2025-04-01T18:33:00,2025-04-01
836,10153,6730,7,227,2,0,2025-04-01T18:33:00,2025-04-01
837,10153,6730,21,418,3,0,2025-04-01T18:33:00,2025-04-01
838,10154,6963,2,762,1,0,2025-04-01T06:07:00,2025-04-01
839,10154,6963,8,288,2,0,2025-04-01T06:07:00,2025-04-01
840,10155,2262,19,224,1,1,2025-04-01T16:30:00,2025-04-01
841,10156,8071,6,742,1,0,2025-04-01T17:45:00,2025-04-01
842,10156,8071,4,350,2,0,2025-04-01T17:45:00,2025-04-01
843,10156,8071,9,269,3,0,2025-04-01T17:45:00,2025-04-01
844,10156,8071,15,722,4,1,2025-04-01T17:45:00,2025-04-01
845,10156,8071,6,639,5,1,2025-04-01T17:45:00,2025-04-01
846,10156,8071,26,596,6,0,2025-04-01T17:45:00,2025-04-01
847,10156,8071,14,269,7,1,2025-04-01T17:45:00,2025-04-01
848,10156,8071,0,564,8,1,2025-04-01T17:45:00,2025-04-01
849,10157,2337,1,505,1,0,2025-04-01T15:37:00,2025-04-01
850,10157,2337,30,360,2,1,2025-04-01T15:37:00,2025-04-01
851,10157,2337,3,155,3,1,2025-04-01T15:37:00,2025-04-01
852,10158,5576,11,370,1,0,2025-04-01T22:17:00,2025-04-01
853,10158,5576,4,521,2,0,2025-04-01T22:17:00,2025-04-01
854,10158,5576,20,280,3,1,2025-04-01T22:17:00,2025-04-01
855,10158,5576,22,547,4,0,2025-04-01T22:17:00,2025-04-01
856,10158,5576,7,633,5,1,2025-04-01T22:17:00,2025-04-01
857,10158,5576,26,854,6,1,2025-04-01T22:17:00,2025-04-01
858,10158,5576,26,123,7,0,2025-04-01T22:17:00,2025-04-01
859,10158,5576,13,518,8,0,2025-04-01T22:17:00,2025-04-01
860,10159,6488,26,965,1,0,2025-04-01T11:27:00,2025-04-01
861,10160,2083,2,466,1,0,2025-04-01T11:43:00,2025-04-01
862,10161,2394,19,296,1,0,2025-04-01T02:29:00,2025-04-01
863,10161,2394,17,104,2,1,2025-04-01T02:29:00,2025-04-01
864,10161,2394,7,695,3,1,2025-04-01T02:29:00,2025-04-01
865,10161,2394,28,352,4,1,2025-04-01T02:29:00,2025-04-01
866,10161,2394,21,895,5,1,2025-04-01T02:29:00,2025-04-01
867,10161,2394,23,555,6,1,2025-04-01T02:29:00,2025-04-01
868,10161,2394,22,489,7,1,2025-04-01T02:29:00,2025-04-01
869,10161,2394,29,58,8,1,2025-04-01T02:29:00,2025-04-01
870,10161,2394,26,73,9,1,2025-04-01T02:29:00,2025-04-01
871,10161,2394,18,113,10,1,2025-04-01T02:29:00,2025-04-01
872,10162,2201,14,243,1,0,2025-04-01T07:20:00,2025-04-01
873,10162,2201,27,426,2,1,2025-04-01T07:20:00,2025-04-01
874,10162,2201,9,336,3,1,2025-04-01T07:20:00,2025-04-01
875,10162,2201,30,299,4,0,2025-04-01T07:20:00,2025-04-01
876,10162,2201,27,343,5,0,2025-04-01T07:20:00,2025-04-01
877,10163,5083,11,568,1,1,2025-04-01T14:46:00,2025-04-01
878,10163,5083,15,109,2,1,2025-04-01T14:46:00,2025-04-01
879,10163,5083,8,57,3,0,2025-04-01T14:46:00,2025-04-01
880,10164,4691,18,82,1,0,2025-04-01T17:48:00,2025-04-01
881,10164,4691,20,750,2,1,2025-04-01T17:48:00,2025-04-01
882,10164,4691,2,77,3,0,2025-04-01T17:48:00,2025-04-01
883,10164,4691,21,370,4,1,2025-04-01T17:48:00,2025-04-01
884,10164,4691,5,330,5,0,2025-04-01T17:48:00,2025-04-01
885,10164,4691,15,358,6,1,2025-04-01T17:48:00,2025-04-01
886,10164,4691,0,796,7,1,2025-04-01T17:48:00,2025-04-01
887,10164,4691,0,492,8,1,2025-04-01T17:48:00,2025-04-01
888,10165,5223,26,107,1,0,2025-04-01T11:59:00,2025-04-01
889,10165,5223,18,927,2,0,2025-04-01T11:59:00,2025-04-01
890,10165,5223,20,692,3,0,2025-04-01T11:59:00,2025-04-01
891,10165,5223,10,568,4,1,2025-04-01T11:59:00,2025-04-01
892,10165,5223,13,169,5,1,2025-04-01T11:59:00,2025-04-01
893,10165,5223,5,343,6,0,2025-04-01T11:59:00,2025-04-01
894,10166,4005,5,239,1,1,2025-04-01T18:35:00,2025-04-01
895,10166,4005,20,351,2,0,2025-04-01T18:35:00,2025-04-01
896,10166,4005,12,599,3,0,2025-04-01T18:35:00,2025-04-01
897,10167,7915,19,394,1,0,2025-04-01T20:59:00,2025-04-01
898,10168,1015,2,156,1,0,2025-04-01T14:31:00,2025-04-01
899,10168,1015,17,888,2,0,2025-04-01T14:31:00,2025-04-01
900,10168,1015,19,951,3,0,2025-04-01T14:31:00,2025-04-01
901,10169,2601,15,159,1,0,2025-04-01T18:58:00,2025-04-01
902,10169,2601,14,59,2,1,2025-04-01T18:58:00,2025-04-01
903,10169,2601,12,824,3,1,2025-04-01T18:58:00,2025-04-01
904,10169,2601,1,773,4,0,2025-04-01T18:58:00,2025-04-01
905,10170,2679,0,148,1,1,2025-04-01T18:21:00,2025-04-01
906,10171,3367,4,631,1,0,2025-04-01T22:27:00,2025-04-01
907,10171,3367,21,610,2,0,2025-04-01T22:27:00,2025-04-01
908,10171,3367,22,319,3,1,2025-04-01T22:27:00,2025-04-01
909,10171,3367,27,364,4,1,2025-04-01T22:27:00,2025-04-01
910,10171,3367,9,423,5,0,2025-04-01T22:27:00,2025-04-01
911,10171,3367,24,144,6,0,2025-04-01T22:27:00,2025-04-01
912,10171,3367,15,521,7,0,2025-04-01T22:27:00,2025-04-01
913,10172,9893,8,307,1,1,2025-04-01T02:49:00,2025-04-01
914,10172,9893,0,381,2,1,2025-04-01T02:49:00,2025-04-01
915,10172,9893,26,51,3,0,2025-04-01T02:49:00,2025-04-01
916,10172,9893,27,257,4,0,2025-04-01T02:49:00,2025-04-01
917,10172,9893,19,112,5,1,2025-04-01T02:49:00,2025-04-01
918,10172,9893,9,737,6,0,2025-04-01T02:49:00,2025-04-01
919,10173,1614,27,969,1,0,2025-04-01T16:38:00,2025-04-01
920,10173,1614,19,996,2,1,2025-04-01T16:38:00,2025-04-01
921,10173,1614,3,463,3,0,2025-04-01T16:38:00,2025-04-01
922,10173,1614,17,356,4,0,2025-04-01T16:38:00,2025-04-01
923,10173,1614,3,533,5,0,2025-04-01T16:38:00,2025-04-01
924,10174,6814,4,279,1,1,2025-04-01T13:27:00,2025-04-01
925,10175,2692,9,889,1,0,2025-04-01T15:59:00,2025-04-01
926,10175,2692,13,234,2,0,2025-04-01T15:59:00,2025-04-01
927,10175,2692,13,348,3,0,2025-04-01T15:59:00,2025-04-01
928,10175,2692,17,816,4,0,2025-04-01T15:59:00,2025-04-01
929,10175,2692,26,390,5,0,2025-04-01T15:59:00,2025-04-01
930,10175,2692,0,766,6,0,2025-04-01T15:59:00,2025-04-01
931,10176,2935,14,768,1,0,2025-04-01T02:44:00,2025-04-01
932,10177,5367,7,832,1,1,2025-04-01T15:21:00,2025-04-01
933,10177,5367,5,65,2,1,2025-04-01T15:21:00,2025-04-01
934,10177,5367,20,191,3,1,2025-04-01T15:21:00,2025-04-01
935,10177,5367,10,883,4,0,2025-04-01T15:21:00,2025-04-01
936,10177,5367,10,453,5,0,2025-04-01T15:21:00,2025-04-01
937,10177,5367,12,354,6,0,2025-04-01T15:21:00,2025-04-01
938,10177,5367,20,457,7,1,2025-04-01T15:21:00,2025-04-01
939,10177,5367,28,72,8,0,2025-04-01T15:21:00,2025-04-01
940,10177,5367,15,679,9,1,2025-04-01T15:21:00,2025-04-01
941,10177,5367,2,507,10,0,2025-04-01T15:21:00,2025-04-01
942,10178,6175,24,879,1,1,2025-04-01T10:02:00,2025-04-01
943,10178,6175,9,253,2,1,2025-04-01T10:02:00,2025-04-01
944,10178,6175,21,48,3,1,2025-04-01T10:02:00,2025-04-01
945,10178,6175,22,721,4,1,2025-04-01T10:02:00,2025-04-01
946,10178,6175,4,127,5,1,2025-04-01T10:02:00,2025-04-01
947,10178,6175,26,271,6,0,2025-04-01T10:02:00,2025-04-01
948,10178,6175,21,34,7,1,2025-04-01T10:02:00,2025-04-01
949,10178,6175,23,199,8,1,2025-04-01T10:02:00,2025-04-01
950,10178,6175,9,981,9,1,2025-04-01T10:02:00,2025-04-01
951,10179,8305,30,369,1,1,2025-04-01T23:47:00,2025-04-01
952,10179,8305,27,998,2,0,2025-04-01T23:47:00,2025-04-01
953,10179,8305,30,454,3,0,2025-04-01T23:47:00,2025-04-01
954,10179,8305,27,839,4,1,2025-04-01T23:47:00,2025-04-01
955,10179,8305,7,504,5,1,2025-04-01T23:47:00,2025-04-01
956,10179,8305,27,108,6,1,2025-04-01T23:47:00,2025-04-01
957,10179,8305,4,615,7,0,2025-04-01T23:47:00,2025-04-01
958,10180,8298,26,744,1,1,2025-04-01T22:42:00,2025-04-01
959,10180,8298,5,538,2,0,2025-04-01T22:42:00,2025-04-01
960,10180,8298,15,466,3,0,2025-04-01T22:42:00,2025-04-01
961,10180,8298,8,316,4,1,2025-04-01T22:42:00,2025-04-01
962,10180,8298,29,768,5,1,2025-04-01T22:42:00,2025-04-01
963,10181,4260,3,108,1,0,2025-04-01T05:00:00,2025-04-01
964,10181,4260,19,931,2,0,2025-04-01T05:00:00,2025-04-01
965,10181,4260,15,434,3,1,2025-04-01T05:00:00,2025-04-01
966,10181,4260,21,690,4,0,2025-04-01T05:00:00,2025-04-01
967,10182,2493,8,732,1,0,2025-04-01T03:39:00,2025-04-01
968,10182,2493,27,204,2,0,2025-04-01T03:39:00,2025-04-01
969,10182,2493,30,204,3,0,2025-04-01T03:39:00,2025-04-01
970,10182,2493,12,12,4,0,2025-04-01T03:39:00,2025-04-01
971,10182,2493,12,144,5,1,2025-04-01T03:39:00,2025-04-01
972,10182,2493,16,717,6,1,2025-04-01T03:39:00,2025-04-01
973,10182,2493,7,447,7,0,2025-04-01T03:39:00,2025-04-01
974,10182,2493,1,188,8,1,2025-04-01T03:39:00,2025-04-01
975,10183,3206,10,397,1,0,2025-04-01T04:03:00,2025-04-01
976,10183,3206,29,756,2,1,2025-04-01T04:03:00,2025-04-01
977,10183,3206,24,971,3,1,2025-04-01T04:03:00,2025-04-01
978,10184,6546,9,964,1,1,2025-04-01T06:23:00,2025-04-01
979,10184,6546,22,504,2,1,2025-04-01T06:23:00,2025-04-01
980,10184,6546,23,40,3,1,2025-04-01T06:23:00,2025-04-01
981,10184,6546,7,95,4,1,2025-04-01T06:23:00,2025-04-01
982,10184,6546,7,744,5,0,2025-04-01T06:23:00,2025-04-01
983,10184,6546,9,454,6,0,2025-04-01T06:23:00,2025-04-01
984,10184,6546,0,912,7,1,2025-04-01T06:23:00,2025-04-01
985,10184,6546,17,918,8,1,2025-04-01T06:23:00,2025-04-01
986,10184,6546,21,217,9,0,2025-04-01T06:23:00,2025-04-01
987,10185,2175,9,159,1,1,2025-04-01T07:04:00,2025-04-01
988,10185,2175,0,479,2,0,2025-04-01T07:04:00,2025-04-01
989,10186,9055,0,638,1,1,2025-04-01T18:40:00,2025-04-01
990,10186,9055,2,272,2,1,2025-04-01T18:40:00,2025-04-01
991,10187,2079,21,474,1,1,2025-04-01T20:34:00,2025-04-01
992,10187,2079,28,632,2,1,2025-04-01T20:34:00,2025-04-01
993,10187,2079,16,459,3,0,2025-04-01T20:34:00,2025-04-01
994,10187,2079,19,814,4,0,2025-04-01T20:34:00,2025-04-01
995,10187,2079,25,489,5,0,2025-04-01T20:34:00,2025-04-01
996,10187,2079,15,328,6,0,2025-04-01T20:34:00,2025-04-01
997,10187,2079,22,28,7,0,2025-04-01T20:34:00,2025-04-01
998,10188,8490,21,940,1,0,2025-04-01T18:32:00,2025-04-01
999,10188,8490,26,456,2,0,2025-04-01T18:32:00,2025-04-01
1000,10189,2030,17,874,1,0,2025-04-01T04:11:00,2025-04-01
1001,10189,2030,26,114,2,1,2025-04-01T04:11:00,2025-04-01
1002,10189,2030,7,372,3,0,2025-04-01T04:11:00,2025-04-01
1003,10190,7687,30,697,1,1,2025-04-01T05:59:00,2025-04-01
1004,10190,7687,27,697,2,0,2025-04-01T05:59:00,2025-04-01
1005,10190,7687,0,778,3,1,2025-04-01T05:59:00,2025-04-01
1006,10190,7687,11,145,4,0,2025-04-01T05:59:00,2025-04-01
1007,10190,7687,19,623,5,0,2025-04-01T05:59:00,2025-04-01
1008,10190,7687,19,916,6,0,2025-04-01T05:59:00,2025-04-01
1009,10190,7687,22,29,7,0,2025-04-01T05:59:00,2025-04-01
1010,10190,7687,24,199,8,0,2025-04-01T05:59:00,2025-04-01
1011,10190,7687,16,59,9,1,2025-04-01T05:59:00,2025-04-01
1012,10191,2235,20,888,1,1,2025-04-01T02:32:00,2025-04-01
1013,10191,2235,2,660,2,1,2025-04-01T02:32:00,2025-04-01
1014,10191,2235,10,409,3,0,2025-04-01T02:32:00,2025-04-01
1015,10191,2235,27,923,4,0,2025-04-01T02:32:00,2025-04-01
1016,10191,2235,13,967,5,0,2025-04-01T02:32:00,2025-04-01
1017,10191,2235,21,672,6,0,2025-04-01T02:32:00,2025-04-01
1018,10191,2235,23,550,7,0,2025-04-01T02:32:00,2025-04-01
1019,10192,2335,10,642,1,1,2025-04-01T04:24:00,2025-04-01
1020,10192,2335,4,717,2,0,2025-04-01T04:24:00,2025-04-01
1021,10192,2335,5,182,3,0,2025-04-01T04:24:00,2025-04-01
1022,10192,2335,7,959,4,1,2025-04-01T04:24:00,2025-04-01
1023,10192,2335,22,218,5,1,2025-04-01T04:24:00,2025-04-01
1024,10193,5379,30,623,1,1,2025-04-01T17:13:00,2025-04-01
1025,10193,5379,0,136,2,1,2025-04-01T17:13:00,2025-04-01
1026,10193,5379,0,95,3,1,2025-04-01T17:13:00,2025-04-01
1027,10193,5379,18,572,4,0,2025-04-01T17:13:00,2025-04-01
1028,10193,5379,18,245,5,1,2025-04-01T17:13:00,2025-04-01
1029,10193,5379,21,325,6,1,2025-04-01T17:13:00,2025-04-01
1030,10193,5379,1,678,7,0,2025-04-01T17:13:00,2025-04-01
1031,10193,5379,1,926,8,0,2025-04-01T17:13:00,2025-04-01
1032,10193,5379,11,181,9,1,2025-04-01T17:13:00,2025-04-01
1033,10193,5379,11,946,10,0,2025-04-01T17:13:00,2025-04-01
1034,10194,6539,27,220,1,1,2025-04-01T06:29:00,2025-04-01
1035,10194,6539,23,682,2,0,2025-04-01T06:29:00,2025-04-01
1036,10194,6539,7,89,3,1,2025-04-01T06:29:00,2025-04-01
1037,10194,6539,22,996,4,0,2025-04-01T06:29:00,2025-04-01
1038,10194,6539,20,482,5,1,2025-04-01T06:29:00,2025-04-01
1039,10194,6539,29,724,6,1,2025-04-01T06:29:00,2025-04-01
1040,10195,2075,5,540,1,1,2025-04-01T07:45:00,2025-04-01
1041,10195,2075,7,15,2,1,2025-04-01T07:45:00,2025-04-01
1042,10195,2075,16,621,3,1,2025-04-01T07:45:00,2025-04-01
1043,10196,3207,8,385,1,0,2025-04-01T02:56:00,2025-04-01
1044,10197,9867,5,455,1,1,2025-04-01T05:01:00,2025-04-01
1045,10197,9867,6,290,2,0,2025-04-01T05:01:00,2025-04-01
1046,10197,9867,7,771,3,1,2025-04-01T05:01:00,2025-04-01
1047,10197,9867,11,892,4,1,2025-04-01T05:01:00,2025-04-01
1048,10198,2047,15,395,1,1,2025-04-01T15:41:00,2025-04-01
1049,10198,2047,18,432,2,0,2025-04-01T15:41:00,2025-04-01
1050,10198,2047,30,680,3,0,2025-04-01T15:41:00,2025-04-01
1051,10198,2047,23,323,4,1,2025-04-01T15:41:00,2025-04-01
1052,10198,2047,25,532,5,0,2025-04-01T15:41:00,2025-04-01
1053,10198,2047,19,619,6,0,2025-04-01T15:41:00,2025-04-01
1054,10198,2047,22,428,7,0,2025-04-01T15:41:00,2025-04-01
1055,10198,2047,10,376,8,1,2025-04-01T15:41:00,2025-04-01
1056,10199,3517,30,898,1,0,2025-04-01T18:19:00,2025-04-01
1057,10199,3517,0,980,2,1,2025-04-01T18:19:00,2025-04-01
1058,10199,3517,1,11,3,0,2025-04-01T18:19:00,2025-04-01
1059,10199,3517,13,767,4,1,2025-04-01T18:19:00,2025-04-01
1060,10199,3517,26,394,5,1,2025-04-01T18:19:00,2025-04-01
1061,10199,3517,26,82,6,1,2025-04-01T18:19:00,2025-04-01
1062,10199,3517,0,963,7,1,2025-04-01T18:19:00,2025-04-01
1063,10199,3517,24,103,8,1,2025-04-01T18:19:00,2025-04-01
1064,10200,7172,14,721,1,1,2025-04-01T14:17:00,2025-04-01
1065,10200,7172,24,474,2,0,2025-04-01T14:17:00,2025-04-01
1066,10200,7172,26,614,3,1,2025-04-01T14:17:00,2025-04-01
1067,10200,7172,18,368,4,1,2025-04-01T14:17:00,2025-04-01
1068,10200,7172,14,871,5,1,2025-04-01T14:17:00,2025-04-01
1069,10200,7172,0,512,6,0,2025-04-01T14:17:00,2025-04-01
1070,10200,7172,22,501,7,1,2025-04-01T14:17:00,2025-04-01
1071,10200,7172,19,345,8,0,2025-04-01T14:17:00,2025-04-01
1072,10201,7508,3,831,1,1,2025-04-01T09:48:00,2025-04-01
1073,10201,7508,28,877,2,0,2025-04-01T09:48:00,2025-04-01
1074,10201,7508,12,921,3,0,2025-04-01T09:48:00,2025-04-01
1075,10201,7508,7,946,4,1,2025-04-01T09:48:00,2025-04-01
1076,10201,7508,2,641,5,0,2025-04-01T09:48:00,2025-04-01
1077,10201,7508,6,198,6,1,2025-04-01T09:48:00,2025-04-01
1078,10202,1693,19,513,1,1,2025-04-01T18:10:00,2025-04-01
1079,10202,1693,5,970,2,1,2025-04-01T18:10:00,2025-04-01
1080,10202,1693,30,257,3,1,2025-04-01T18:10:00,2025-04-01
1081,10202,1693,0,881,4,1,2025-04-01T18:10:00,2025-04-01
1082,10202,1693,30,405,5,0,2025-04-01T18:10:00,2025-04-01
1083,10203,4586,26,864,1,1,2025-04-01T06:26:00,2025-04-01
1084,10203,4586,26,541,2,1,2025-04-01T06:26:00,2025-04-01
1085,10203,4586,27,419,3,0,2025-04-01T06:26:00,2025-04-01
1086,10203,4586,25,281,4,1,2025-04-01T06:26:00,2025-04-01
1087,10203,4586,18,426,5,1,2025-04-01T06:26:00,2025-04-01
1088,10203,4586,8,741,6,0,2025-04-01T06:26:00,2025-04-01
1089,10203,4586,2,44,7,0,2025-04-01T06:26:00,2025-04-01
1090,10203,4586,4,34,8,1,2025-04-01T06:26:00,2025-04-01
1091,10203,4586,2,151,9,0,2025-04-01T06:26:00,2025-04-01
1092,10204,3297,0,729,1,0,2025-04-01T14:59:00,2025-04-01
1093,10204,3297,7,832,2,0,2025-04-01T14:59:00,2025-04-01
1094,10205,5005,1,375,1,0,2025-04-01T00:02:00,2025-04-01
1095,10205,5005,14,867,2,1,2025-04-01T00:02:00,2025-04-01
1096,10205,5005,20,498,3,0,2025-04-01T00:02:00,2025-04-01
1097,10205,5005,25,860,4,1,2025-04-01T00:02:00,2025-04-01
1098,10205,5005,30,967,5,0,2025-04-01T00:02:00,2025-04-01
1099,10205,5005,27,208,6,1,2025-04-01T00:02:00,2025-04-01
1100,10205,5005,29,25,7,0,2025-04-01T00:02:00,2025-04-01
1101,10205,5005,17,770,8,0,2025-04-01T00:02:00,2025-04-01
1102,10205,5005,14,734,9,0,2025-04-01T00:02:00,2025-04-01
1103,10205,5005,15,190,10,1,2025-04-01T00:02:00,2025-04-01
1104,10206,6945,1,965,1,1,2025-04-01T09:45:00,2025-04-01
1105,10206,6945,18,631,2,1,2025-04-01T09:45:00,2025-04-01
1106,10206,6945,24,670,3,1,2025-04-01T09:45:00,2025-04-01
1107,10206,6945,4,93,4,1,2025-04-01T09:45:00,2025-04-01
1108,10207,5934,24,323,1,1,2025-04-01T17:17:00,2025-04-01
1109,10207,5934,20,677,2,0,2025-04-01T17:17:00,2025-04-01
1110,10207,5934,6,599,3,1,2025-04-01T17:17:00,2025-04-01
1111,10207,5934,19,116,4,1,2025-04-01T17:17:00,2025-04-01
1112,10207,5934,30,48,5,1,2025-04-01T17:17:00,2025-04-01
1113,10207,5934,23,585,6,0,2025-04-01T17:17:00,2025-04-01
1114,10207,5934,1,925,7,1,2025-04-01T17:17:00,2025-04-01
1115,10208,2900,16,833,1,0,2025-04-01T11:37:00,2025-04-01
1116,10208,2900,22,18,2,1,2025-04-01T11:37:00,2025-04-01
1117,10208,2900,4,587,3,1,2025-04-01T11:37:00,2025-04-01
1118,10208,2900,21,533,4,0,2025-04-01T11:37:00,2025-04-01
1119,10208,2900,15,464,5,1,2025-04-01T11:37:00,2025-04-01
1120,10208,2900,10,719,6,0,2025-04-01T11:37:00,2025-04-01
1121,10209,2248,22,75,1,0,2025-04-01T09:59:00,2025-04-01
1122,10209,2248,1,384,2,1,2025-04-01T09:59:00,2025-04-01
1123,10209,2248,26,301,3,0,2025-04-01T09:59:00,2025-04-01
1124,10209,2248,16,756,4,1,2025-04-01T09:59:00,2025-04-01
1125,10210,8605,15,544,1,1,2025-04-01T23:01:00,2025-04-01
1126,10210,8605,25,37,2,0,2025-04-01T23:01:00,2025-04-01
1127,10210,8605,15,196,3,0,2025-04-01T23:01:00,2025-04-01
1128,10210,8605,1,798,4,1,2025-04-01T23:01:00,2025-04-01
1129,10210,8605,8,607,5,0,2025-04-01T23:01:00,2025-04-01
1130,10210,8605,27,374,6,0,2025-04-01T23:01:00,2025-04-01
1131,10210,8605,18,337,7,0,2025-04-01T23:01:00,2025-04-01
1132,10210,8605,18,105,8,0,2025-04-01T23:01:00,2025-04-01
1133,10211,2120,0,353,1,0,2025-04-01T16:32:00,2025-04-01
1134,10211,2120,12,858,2,1,2025-04-01T16:32:00,2025-04-01
1135,10211,2120,17,380,3,0,2025-04-01T16:32:00,2025-04-01
1136,10211,2120,16,323,4,0,2025-04-01T16:32:00,2025-04-01
1137,10211,2120,12,583,5,0,2025-04-01T16:32:00,2025-04-01
1138,10212,6927,8,465,1,1,2025-04-01T04:34:00,2025-04-01
1139,10212,6927,13,315,2,1,2025-04-01T04:34:00,2025-04-01
1140,10212,6927,30,20,3,1,2025-04-01T04:34:00,2025-04-01
1141,10212,6927,4,176,4,0,2025-04-01T04:34:00,2025-04-01
1142,10212,6927,17,546,5,1,2025-04-01T04:34:00,2025-04-01
1143,10212,6927,23,637,6,1,2025-04-01T04:34:00,2025-04-01
1144,10212,6927,30,406,7,0,2025-04-01T04:34:00,2025-04-01
1145,10212,6927,14,166,8,1,2025-04-01T04:34:00,2025-04-01
1146,10212,6927,18,742,9,1,2025-04-01T04:34:00,2025-04-01
1147,10213,3233,1,947,1,0,2025-04-01T15:41:00,2025-04-01
1148,10213,3233,19,244,2,0,2025-04-01T15:41:00,2025-04-01
1149,10213,3233,28,786,3,0,2025-04-01T15:41:00,2025-04-01
1150,10213,3233,20,452,4,1,2025-04-01T15:41:00,2025-04-01
1151,10214,6858,19,850,1,1,2025-04-01T23:25:00,2025-04-01
1152,10214,6858,25,490,2,1,2025-04-01T23:25:00,2025-04-01
1153,10214,6858,10,839,3,0,2025-04-01T23:25:00,2025-04-01
1154,10214,6858,26,293,4,0,2025-04-01T23:25:00,2025-04-01
1155,10214,6858,19,855,5,1,2025-04-01T23:25:00,2025-04-01
1156,10214,6858,9,122,6,1,2025-04-01T23:25:00,2025-04-01
